"group.all" "pa" "lon" "lat" "wc2.0_bio_10m_04" "wc2.0_bio_10m_05" "wc2.0_bio_10m_13" "wc2.0_bio_10m_14"
"71" 3 0 -43.9166666666667 -22.75 234.976602449768 29.7872505187988 234 27
"72" 2 0 -49.0833333333333 -23.0833333333333 239.037035844556 29.4367504119873 185 32
"73" 2 0 -54.75 -30.0833333333333 419.81638488888 30.1364994049072 152 119
"74" 1 0 -41.75 -22.4166666666667 211.605578640642 31.1025981903076 198 42
"75" 2 0 -53.0833333333333 -29.9166666666667 404.163315816237 29.6340007781982 144 107
"76" 1 0 -44.4166666666667 -19.0833333333333 202.799345651416 30.5620002746582 275 10
"77" 2 0 -42.0833333333333 -19.25 191.208112473924 31.9745006561279 225 17
"78" 3 0 -53.5833333333333 -29.9166666666667 406.570808268888 29.8352489471436 145 120
"79" 2 0 -40.4166666666667 -16.75 171.584102652737 29.4064998626709 135 43
"80" 2 0 -53.25 -32.25 421.645287270299 28.3934993743896 131 85
"81" 1 0 -42.5833333333333 -19.75 206.723031425037 31.8537502288818 247 10
"82" 2 0 -41.4166666666667 -19.25 191.126759748572 30.8332500457764 202 23
"83" 1 0 -53.25 -26.0833333333333 319.430298320722 27.8059997558594 214 121
"84" 3 0 -54.4166666666667 -27.4166666666667 393.425286242135 31.2017498016357 176 123
"85" 3 0 -50.9166666666667 -23.9166666666667 283.316862380405 28.5472507476807 189 69
"86" 3 0 -50.75 -30.25 347.73393741646 28.0601787567139 145 90
"87" 2 0 -41.5833333333333 -20.0833333333333 215.025389827034 29.7177505493164 214 25
"88" 1 0 -52.25 -22.9166666666667 267.745933524203 30.53125 164 47
"89" 3 0 -51.25 -25.4166666666667 278.375070503898 24.8562507629395 183 100
"90" 3 0 -54.75 -29.75 414.38713377175 30.2517490386963 158 124
"91" 2 0 -50.4166666666667 -23.75 281.58699809747 29.7665004730225 183 65
"92" 2 0 -53.4166666666667 -26.0833333333333 337.569773240302 28.4937496185303 215 113
"93" 3 0 -44.0833333333333 -20.25 196.149510097763 29.5799999237061 307 13
"94" 3 0 -53.25 -25.0833333333333 306.492347349483 27.4337501525879 212 99
"95" 2 0 -53.0833333333333 -29.25 383.685490970056 28.7877502441406 158 99
"96" 1 0 -50.25 -26.75 321.672023090922 25.1887493133545 168 87
"97" 1 0 -48.9166666666667 -25.25 283.783522681247 26.2917499542236 237 80
"98" 2 0 -52.25 -28.5833333333333 359.443157950185 27.9969997406006 176 125
"99" 2 0 -53.9166666666667 -25.25 332.707606390933 29.173999786377 223 98
"100" 3 0 -53.5833333333333 -25.9166666666667 359.966228468384 29.2175006866455 221 102
"101" 1 0 -50.25 -28.75 296.272002614483 24.4302501678467 162 117
"102" 3 0 -45.0833333333333 -23.0833333333333 248.650110956443 28.1307506561279 243 25
"103" 3 0 -46.0833333333333 -21.9166666666667 226.338271967341 28.5310001373291 297 29
"104" 1 0 -49.5833333333333 -23.5833333333333 269.946415195967 30.1359996795654 176 37
"105" 3 0 -52.4166666666667 -26.5833333333333 334.662779349004 28.0587501525879 227 142
"106" 2 0 -52.75 -33.25 409.652966972887 26.1308822631836 149 81
"107" 1 0 -53.4166666666667 -27.75 377.029711815306 29.7707500457764 194 132
"108" 3 0 -43.5833333333333 -19.75 198.681238932183 28.8024997711182 325 15
"109" 2 0 -46.5833333333333 -20.9166666666667 223.639479332097 28.5305004119873 280 16
"110" 3 0 -49.9166666666667 -25.25 291.360721422669 26.7070007324219 217 81
"111" 1 0 -51.5833333333333 -29.25 343.490194921752 25.9605007171631 158 119
"112" 1 0 -52.4166666666667 -27.5833333333333 341.287641854044 27.7737503051758 194 126
"113" 1 0 -49.75 -29.4166666666667 331.829149527229 27.7694206237793 147 94
"114" 3 0 -50.75 -26.9166666666667 324.071024994353 25.0567493438721 164 88
"115" 3 0 -51.0833333333333 -25.0833333333333 302.846335668017 27.5820007324219 176 85
"116" 2 0 -52.25 -29.4166666666667 361.861344425197 27.2124996185303 187 54
"117" 2 0 -52.0833333333333 -30.25 391.576644503507 28.2509994506836 139 97
"118" 2 0 -49.0833333333333 -26.5833333333333 311.251625823061 28.3507499694824 214 86
"119" 2 0 -53.75 -26.4166666666667 349.371703919786 28.3530006408691 197 127
"120" 2 0 -51.25 -30.25 360.708115715578 28.4058399200439 135 95
"121" 2 0 -52.75 -28.25 364.193854293405 28.8402500152588 180 126
"122" 1 0 -50.4166666666667 -27.0833333333333 319.97182447693 24.4405002593994 167 95
"123" 1 0 -54.4166666666667 -31.75 442.747370920396 29.4899997711182 127 97
"124" 2 0 -49.75 -23.5833333333333 271.437887758619 29.7827491760254 167 42
"125" 1 0 -39.0833333333333 -16.5833333333333 155.919384097731 30.015344619751 162 95
"126" 2 0 -46.9166666666667 -22.5833333333333 237.958259601756 28.8735008239746 233 25
"127" 2 0 -52.4166666666667 -28.25 359.861505602144 28.080249786377 197 122
"128" 3 0 -50.9166666666667 -24.75 292.781644782351 27.1655006408691 170 80
