"group.all" "pa" "lon" "lat" "wc2.0_bio_10m_04" "wc2.0_bio_10m_05" "wc2.0_bio_10m_13" "wc2.0_bio_10m_14"
"65" 3 0 -44.4166666666667 -20.4166666666667 199.124484059648 28.7192497253418 319 15
"66" 2 0 -41.25 -18.4166666666667 185.873056881499 30.91575050354 188 23
"67" 1 0 -44.9166666666667 -21.25 228.165096992246 29.4400005340576 315 21
"68" 1 0 -42.9166666666667 -21.5833333333333 227.226957502467 30.1807498931885 256 15
"69" 1 0 -44.9166666666667 -21.75 231.398786284682 29.3032493591309 304 18
"70" 2 0 -42.4166666666667 -22.75 221.585810244845 31.6410007476807 165 28
"71" 2 0 -41.75 -21.25 230.045169502594 32.1455001831055 205 19
"72" 2 0 -44.25 -19.75 188.797470229588 30.1800003051758 305 13
"73" 3 0 -45.5833333333333 -20.75 237.844992124856 30.1984996795654 282 19
"74" 2 0 -39.9166666666667 -19.75 197.32300076419 31.2549285888672 188 49
"75" 1 0 -42.4166666666667 -20.75 234.129422432345 28.1159992218018 244 19
"76" 1 0 -40.0833333333333 -19.75 196.662922586559 31.1103076934814 190 47
"77" 2 0 -40.75 -19.9166666666667 199.679056178456 29.2040004730225 202 45
"78" 2 0 -46.4166666666667 -21.25 233.63290296926 29.3600006103516 265 19
"79" 3 0 -44.9166666666667 -22.0833333333333 263.065801160641 29.3322505950928 294 19
"80" 3 0 -44.0833333333333 -21.9166666666667 220.918376923143 26.757999420166 287 20
"81" 2 0 -41.0833333333333 -20.0833333333333 206.51879264585 29.8087501525879 204 35
"82" 2 0 -42.25 -20.25 228.950125917562 29.7057495117188 238 18
"83" 1 0 -45.5833333333333 -21.25 246.178222870356 30.0289993286133 274 23
"84" 3 0 -41.4166666666667 -19.25 191.126759748572 30.8332500457764 202 23
"85" 1 0 -40.4166666666667 -20.4166666666667 202.729269883659 31.3872451782227 194 53
"86" 3 0 -43.0833333333333 -19.5833333333333 223.206681396004 28.9457492828369 328 12
"87" 2 0 -41.75 -19.75 208.559458185376 30.9965000152588 212 20
"88" 1 0 -46.0833333333333 -21.4166666666667 239.200467440404 29.986499786377 278 23
"89" 2 0 -43.4166666666667 -21.5833333333333 211.220073174135 28.683500289917 278 17
"90" 3 0 -46.4166666666667 -23.75 242.799301228811 25.9282493591309 293 84
"91" 3 0 -46.5833333333333 -23.9166666666667 246.640389543589 26.4114990234375 322 101
"92" 2 0 -40.5833333333333 -18.5833333333333 185.615827576915 31.6975002288818 179 33
"93" 1 0 -40.75 -18.0833333333333 182.465997349402 31.6872501373291 176 29
"94" 2 0 -46.0833333333333 -21.0833333333333 238.067615676841 29.8372497558594 275 21
"95" 3 0 -40.0833333333333 -17.4166666666667 173.546138078663 31.4885005950928 143 41
"96" 1 0 -42.5833333333333 -19.25 202.455484728581 30.9482498168945 266 14
"97" 2 0 -46.4166666666667 -22.0833333333333 218.860302618785 27.875 295 28
"98" 1 0 -43.0833333333333 -20.9166666666667 230.862298600419 29.4382495880127 257 19
"99" 2 0 -46.5833333333333 -23.5833333333333 238.662329133921 27.6049995422363 246 42
"100" 1 0 -46.75 -23.75 242.816063505106 26.0130004882812 265 57
"101" 3 0 -41.25 -21.9166666666667 197.323209757836 32.0929985046387 150 29
"102" 1 0 -44.0833333333333 -22.5833333333333 241.661150985167 30.1299991607666 243 21
"103" 1 0 -40.4166666666667 -19.0833333333333 191.803815286934 31.3255004882812 184 36
"104" 3 0 -46.0833333333333 -21.5833333333333 234.707751336881 29.8780002593994 287 25
"105" 2 0 -40.5833333333333 -19.4166666666667 194.725129309469 31.2647495269775 191 34
"106" 2 0 -43.25 -19.9166666666667 219.449199398151 29.474250793457 315 13
"107" 3 0 -43.4166666666667 -19.9166666666667 212.569916332102 29.6817493438721 316 15
"108" 2 0 -42.25 -20.4166666666667 231.681830809474 28.7549991607666 240 20
"109" 1 0 -43.5833333333333 -22.0833333333333 227.332425924093 29.2207508087158 223 20
"110" 3 0 -45.5833333333333 -21.75 254.584785914341 30.1735000610352 287 23
"111" 3 0 -40.9166666666667 -19.5833333333333 194.65674842219 31.4487495422363 195 31
"112" 3 0 -42.25 -22.5833333333333 222.494579820247 31.6639995574951 172 29
"113" 3 0 -41.4166666666667 -17.75 188.352903508422 30.9564990997314 180 20
"114" 1 0 -45.75 -22.25 255.142870963263 29.9270000457764 272 26
"115" 3 0 -45.25 -23.25 256.896457964274 27.0454998016357 259 31
"116" 3 0 -41.0833333333333 -20.9166666666667 211.156726031498 31.6112499237061 180 30
"117" 3 0 -41.9166666666667 -20.0833333333333 224.115329041404 30.0890007019043 221 18
"118" 1 0 -45.4166666666667 -21.0833333333333 240.292576287386 30.0890007019043 281 22
"119" 3 0 -46.25 -22.4166666666667 239.444051963749 27.4309997558594 294 29
"120" 3 0 -45.75 -21.0833333333333 241.95609150591 30.0499992370605 278 21
"121" 2 0 -43.0833333333333 -21.0833333333333 226.177043746355 29.4977493286133 254 18
"122" 2 0 -42.9166666666667 -19.4166666666667 222.213756559229 28.5284996032715 314 14
"123" 3 0 -46.25 -23.75 244.557768619309 25.683500289917 320 96
"124" 3 0 -41.0833333333333 -18.75 186.399824745365 30.956750869751 189 25
"125" 3 0 -46.4166666666667 -24.0833333333333 245.019710180057 31.4921054840088 324 105
"126" 1 0 -45.0833333333333 -20.4166666666667 220.603768049939 29.7779998779297 293 16
"127" 3 0 -44.4166666666667 -22.25 241.427651632247 27.2137508392334 285 21
"128" 3 0 -46.4166666666667 -21.4166666666667 227.158067435067 28.7465000152588 268 19
"129" 3 0 -44.5833333333333 -23.4166666666667 225.329811580546 30.3095245361328 286 94
"130" 1 0 -42.4166666666667 -19.25 191.737891800946 32.6609992980957 241 12
"131" 2 0 -40.9166666666667 -17.75 184.711195203354 31.982250213623 174 26
"132" 1 0 -41.25 -21.0833333333333 214.320506552139 30.9657497406006 184 30
"133" 3 0 -41.9166666666667 -22.75 209.160784464896 29.8675441741943 154 35
"134" 2 0 -43.75 -20.25 199.121937508679 28.3107490539551 304 11
"135" 2 0 -44.9166666666667 -23.0833333333333 252.762507816019 27.1875 247 27
"136" 1 0 -43.0833333333333 -22.4166666666667 223.031153298619 25.5939998626709 296 43
"137" 2 0 -44.4166666666667 -20.9166666666667 211.268193541494 28.1380004882812 330 15
"138" 1 0 -44.5833333333333 -19.9166666666667 196.966434372838 29.8802490234375 326 13
"139" 1 0 -40.9166666666667 -18.9166666666667 188.196098028 30.20924949646 191 29
"140" 1 0 -41.75 -20.9166666666667 230.433713442357 29.769250869751 217 24
"141" 1 0 -46.75 -23.4166666666667 229.674859728908 26.3675003051758 237 36
"142" 1 0 -44.4166666666667 -22.4166666666667 240.027048894181 30.5812492370605 265 20
"143" 2 0 -40.25 -17.4166666666667 177.263921972551 31.7427501678467 159 37
"144" 2 0 -44.9166666666667 -20.4166666666667 218.719878161709 30.1019992828369 293 15
"145" 2 0 -41.25 -21.75 197.109814043183 32.4355010986328 162 26
"146" 3 0 -41.0833333333333 -18.9166666666667 188.739784593683 30.0572490692139 194 27
"147" 3 0 -46.0833333333333 -22.9166666666667 261.992796717401 25.7759990692139 301 31
"148" 3 0 -40.0833333333333 -19.25 193.911606113284 31.28125 184 40
"149" 3 0 -46.4166666666667 -23.0833333333333 239.778668775234 26.6665000915527 242 28
"150" 3 0 -45.9166666666667 -21.9166666666667 237.682221259225 29.338249206543 292 29
"151" 1 0 -40.5833333333333 -20.5833333333333 203.110386036959 30.0622501373291 189 49
"152" 3 0 -43.75 -22.0833333333333 230.588058586308 29.2549991607666 230 17
"153" 2 0 -45.5833333333333 -22.9166666666667 241.814264177968 28.8647499084473 235 25
"154" 1 0 -43.0833333333333 -19.9166666666667 223.247900353235 29.8715000152588 306 14
"155" 2 0 -45.0833333333333 -20.5833333333333 217.026856454753 29.003999710083 303 17
"156" 3 0 -42.5833333333333 -20.75 237.825470994004 29.0047492980957 244 18
"157" 3 0 -44.4166666666667 -20.75 204.431626286441 27.7767505645752 327 16
"158" 1 0 -42.75 -19.75 215.744902833296 30.2115001678467 278 15
"159" 1 0 -41.9166666666667 -21.4166666666667 239.489631898988 31.4745006561279 217 19
"160" 2 0 -42.4166666666667 -21.0833333333333 237.652796813679 31.5405006408691 256 18
"161" 3 0 -46.5833333333333 -23.4166666666667 229.79547520473 26.3182506561279 239 35
"162" 1 0 -42.4166666666667 -21.4166666666667 240.988344227884 32.0009994506836 246 21
"163" 3 0 -41.5833333333333 -22.25 211.005980243189 31.5722770690918 177 37
"164" 3 0 -39.9166666666667 -17.4166666666667 169.877960293932 31.1962490081787 137 51
"165" 1 0 -42.0833333333333 -22.25 233.686273185832 28.871000289917 215 29
"166" 3 0 -46.4166666666667 -21.5833333333333 227.545805872748 29.4092502593994 275 20
"167" 2 0 -42.25 -21.0833333333333 239.798311810489 31.7152500152588 251 19
"168" 3 0 -40.4166666666667 -18.5833333333333 185.281665155027 31.7627506256104 176 36
"169" 3 0 -44.4166666666667 -23.25 216.076860855828 31.0777778625488 254 67
"170" 2 0 -43.5833333333333 -20.0833333333333 196.39187342766 26.6782493591309 321 18
"171" 1 0 -40.75 -18.9166666666667 188.13282942807 31.0575008392334 186 30
"172" 3 0 -46.0833333333333 -23.9166666666667 241.012538338348 30.8093757629395 360 127
"173" 1 0 -46.25 -23.9166666666667 241.570426159019 30.4627513885498 345 121
"174" 3 0 -43.75 -21.0833333333333 199.800031944084 26.9362506866455 279 19
"175" 1 0 -42.25 -18.9166666666667 198.430140618238 32.3484992980957 234 14
"176" 2 0 -45.4166666666667 -22.9166666666667 233.122780858791 29.6009998321533 226 22
"177" 1 0 -44.5833333333333 -21.25 222.897578355172 29.0387496948242 334 17
"178" 2 0 -41.5833333333333 -18.9166666666667 183.672523017382 32.6399993896484 197 19
"179" 1 0 -45.25 -20.4166666666667 218.953356643201 29.0319995880127 296 18
"180" 2 0 -45.25 -21.25 240.787533105276 29.8392505645752 283 22
"181" 3 0 -41.0833333333333 -18.0833333333333 186.454997423017 31.7622489929199 180 24
"182" 2 0 -42.4166666666667 -20.4166666666667 231.870762430598 28.9710006713867 246 20
"183" 3 0 -44.25 -20.25 197.365071929056 29.4839992523193 317 15
"184" 3 0 -46.25 -21.9166666666667 214.754494296786 28.6572494506836 293 28
"185" 2 0 -40.9166666666667 -18.75 186.647068270498 31.58424949646 186 26
"186" 3 0 -43.9166666666667 -19.75 189.196924361575 30.7397499084473 301 11
"187" 3 0 -40.4166666666667 -19.75 195.987194353919 30.4745006561279 195 45
"188" 2 0 -44.9166666666667 -21.4166666666667 228.558320699303 29.3352508544922 308 19
"189" 2 0 -42.75 -19.9166666666667 217.392548660489 31.4645004272461 263 13
"190" 2 0 -43.9166666666667 -20.9166666666667 205.093223071478 27.7497501373291 284 15
"191" 3 0 -45.25 -20.5833333333333 221.426803292951 29.0877494812012 298 18
"192" 1 0 -43.4166666666667 -20.75 220.383573955796 29.2492504119873 270 17
"193" 1 0 -40.9166666666667 -20.25 208.041716709374 27.9120006561279 203 44
